Time,Channel A,Channel B
(ms),(mV),(mV)

-1.49862390,0.00000000,0.78740150
-1.49855990,0.00000000,0.00000000
-1.49849590,-0.79047730,-0.78740150
-1.49843190,-0.79047730,-0.78740150
-1.49836790,-1.58403000,-1.57787900
-1.49830390,-2.37758400,-2.36528000
-1.49823990,-3.16806100,-3.15575800
-1.49817590,-3.16806100,-3.94315900
-1.49811190,-3.96161400,-3.15575800
-1.49804790,-3.96161400,-3.94315900
-1.49798390,-3.96161400,-3.94315900
-1.49791990,-3.96161400,-3.94315900
-1.49785590,-3.96161400,-3.94315900
-1.49779190,-3.96161400,-4.73363700
-1.49772790,-3.96161400,-3.94315900
-1.49766390,-3.16806100,-3.94315900
-1.49759990,-3.96161400,-3.15575800
-1.49753590,-3.96161400,-3.15575800
-1.49747190,-3.16806100,-3.15575800
-1.49740790,-2.37758400,-2.36528000
-1.49734390,-2.37758400,-1.57787900
-1.49727990,-1.58403000,-1.57787900
-1.49721590,-0.79047730,-1.57787900
-1.49715190,-0.79047730,-0.78740150
-1.49708790,0.00000000,0.00000000
-1.49702390,0.00000000,0.78740150
-1.49695990,0.79047730,0.78740150
-1.49689590,0.79047730,1.57787900
-1.49683190,1.58403000,2.36528000
-1.49676790,2.37758400,2.36528000
-1.49670390,2.37758400,2.36528000
-1.49663990,2.37758400,3.15575800
-1.49657590,2.37758400,3.15575800
-1.49651190,3.16806100,3.15575800
-1.49644790,3.16806100,3.15575800
-1.49638390,3.16806100,3.15575800
-1.49631990,3.16806100,3.15575800
-1.49625590,3.16806100,3.15575800
-1.49619190,3.16806100,3.15575800
-1.49612790,2.37758400,3.15575800
-1.49606390,3.16806100,2.36528000
-1.49599990,2.37758400,2.36528000
-1.49593590,2.37758400,2.36528000
-1.49587190,1.58403000,1.57787900
-1.49580790,1.58403000,1.57787900
-1.49574390,0.79047730,1.57787900
-1.49567990,0.79047730,0.78740150
-1.49561590,0.00000000,0.78740150
-1.49555190,0.00000000,0.00000000
-1.49548790,0.00000000,-0.78740150
-1.49542390,-0.79047730,-0.78740150
-1.49535990,-1.58403000,-1.57787900
-1.49529590,-1.58403000,-1.57787900
-1.49523190,-1.58403000,-1.57787900
-1.49516790,-2.37758400,-1.57787900
-1.49510390,-2.37758400,-2.36528000
-1.49503990,-2.37758400,-2.36528000
-1.49497590,-2.37758400,-2.36528000
-1.49491190,-2.37758400,-2.36528000
-1.49484790,-2.37758400,-2.36528000
-1.49478390,-3.16806100,-3.15575800
-1.49471990,-3.16806100,-3.15575800
-1.49465590,-2.37758400,-2.36528000
-1.49459190,-2.37758400,-2.36528000
-1.49452790,-2.37758400,-2.36528000
-1.49446390,-2.37758400,-2.36528000
-1.49439990,-2.37758400,-2.36528000
-1.49433590,-1.58403000,-1.57787900
-1.49427190,-1.58403000,-1.57787900
-1.49420790,-1.58403000,-1.57787900
-1.49414390,-0.79047730,-0.78740150
-1.49407990,-0.79047730,-0.78740150
-1.49401590,0.00000000,0.00000000
-1.49395190,0.00000000,0.78740150
-1.49388790,0.79047730,0.78740150
-1.49382390,0.79047730,1.57787900
-1.49375990,0.79047730,0.78740150
-1.49369590,1.58403000,1.57787900
-1.49363190,1.58403000,1.57787900
-1.49356790,1.58403000,1.57787900
-1.49350390,1.58403000,2.36528000
-1.49343990,2.37758400,2.36528000
-1.49337590,1.58403000,2.36528000
-1.49331190,0.79047730,1.57787900
-1.49324790,1.58403000,1.57787900
-1.49318390,1.58403000,1.57787900
-1.49311990,1.58403000,1.57787900
-1.49305590,1.58403000,1.57787900
-1.49299190,1.58403000,1.57787900
-1.49292790,1.58403000,0.78740150
-1.49286390,0.79047730,0.78740150
-1.49279990,0.79047730,0.78740150
-1.49273590,0.79047730,0.78740150
-1.49267190,0.79047730,0.78740150
-1.49260790,0.79047730,0.00000000
-1.49254390,0.00000000,0.00000000
-1.49247990,0.00000000,0.00000000
-1.49241590,0.00000000,0.00000000
-1.49235190,0.00000000,-0.78740150
-1.49228790,-0.79047730,0.00000000
-1.49222390,-0.79047730,0.00000000
-1.49215990,-0.79047730,-0.78740150
-1.49209590,-1.58403000,-0.78740150
-1.49203190,-1.58403000,-1.57787900
-1.49196790,-1.58403000,-1.57787900
-1.49190390,-1.58403000,-1.57787900
-1.49183990,-0.79047730,-1.57787900
-1.49177590,-1.58403000,-2.36528000
-1.49171190,-1.58403000,-1.57787900
-1.49164790,-1.58403000,-2.36528000
-1.49158390,-1.58403000,-1.57787900
-1.49151990,-1.58403000,-1.57787900
-1.49145590,-2.37758400,-1.57787900
-1.49139190,-2.37758400,-1.57787900
-1.49132790,-1.58403000,-1.57787900
-1.49126390,-0.79047730,-0.78740150
-1.49119990,-0.79047730,0.00000000
-1.49113590,0.00000000,0.00000000
-1.49107190,0.79047730,0.00000000
-1.49100790,0.79047730,0.78740150
-1.49094390,1.58403000,0.78740150
-1.49087990,1.58403000,1.57787900
-1.49081590,1.58403000,1.57787900
-1.49075190,0.79047730,0.78740150
-1.49068790,0.79047730,0.78740150
-1.49062390,0.79047730,0.78740150
-1.49055990,0.79047730,0.00000000
-1.49049590,0.00000000,0.00000000
-1.49043190,-0.79047730,-0.78740150
-1.49036790,-0.79047730,-0.78740150
-1.49030390,-1.58403000,-0.78740150
-1.49023990,-1.58403000,-2.36528000
-1.49017590,-2.37758400,-1.57787900
-1.49011190,-1.58403000,-2.36528000
-1.49004790,-1.58403000,-1.57787900
-1.48998390,-1.58403000,-1.57787900
-1.48991990,-1.58403000,-1.57787900
-1.48985590,0.00000000,-0.78740150
-1.48979190,0.79047730,0.78740150
-1.48972790,0.79047730,1.57787900
-1.48966390,1.58403000,1.57787900
-1.48959990,3.16806100,3.15575800
-1.48953590,3.96161400,3.94315900
-1.48947190,3.96161400,3.94315900
-1.48940790,4.75516700,4.73363700
-1.48934390,4.75516700,4.73363700
-1.48927990,4.75516700,4.73363700
-1.48921590,3.96161400,4.73363700
-1.48915190,3.96161400,3.15575800
-1.48908790,3.16806100,3.15575800
-1.48902390,1.58403000,2.36528000
-1.48895990,0.79047730,0.78740150
-1.48889590,0.00000000,0.00000000
-1.48883190,-2.37758400,-1.57787900
-1.48876790,-3.16806100,-3.94315900
-1.48870390,-4.75516700,-4.73363700
-1.48863990,-5.54872000,-5.52103800
-1.48857590,-6.33919800,-6.31151500
-1.48851190,-7.13275100,-7.10199300
-1.48844790,-7.92630300,-7.10199300
-1.48838390,-7.13275100,-7.10199300
-1.48831990,-7.13275100,-7.10199300
-1.48825590,-6.33919800,-5.52103800
-1.48819190,-4.75516700,-4.73363700
-1.48812790,-3.96161400,-3.15575800
-1.48806390,-2.37758400,-2.36528000
-1.48799990,0.00000000,-0.78740150
-1.48793590,0.79047730,0.78740150
-1.48787190,2.37758400,2.36528000
-1.48780790,3.96161400,3.94315900
-1.48774390,5.54872000,5.52103800
-1.48767990,6.33919800,6.31151500
-1.48761590,7.13275100,7.10199300
-1.48755190,7.13275100,7.10199300
-1.48748790,7.13275100,7.10199300
-1.48742390,6.33919800,6.31151500
-1.48735990,5.54872000,5.52103800
-1.48729590,3.96161400,3.94315900
-1.48723190,3.16806100,3.15575800
-1.48716790,1.58403000,1.57787900
-1.48710390,0.00000000,0.00000000
-1.48703990,-1.58403000,-1.57787900
-1.48697590,-3.16806100,-3.15575800
-1.48691190,-3.96161400,-3.94315900
-1.48684790,-4.75516700,-5.52103800
-1.48678390,-5.54872000,-6.31151500
-1.48671990,-5.54872000,-6.31151500
-1.48665590,-5.54872000,-6.31151500
-1.48659190,-5.54872000,-5.52103800
-1.48652790,-4.75516700,-4.73363700
-1.48646390,-3.96161400,-3.15575800
-1.48639990,-2.37758400,-2.36528000
-1.48633590,-0.79047730,-0.78740150
-1.48627190,0.79047730,0.78740150
-1.48620790,1.58403000,2.36528000
-1.48614390,3.16806100,3.94315900
-1.48607990,3.96161400,4.73363700
-1.48601590,4.75516700,5.52103800
-1.48595190,4.75516700,5.52103800
-1.48588790,4.75516700,5.52103800
-1.48582390,4.75516700,4.73363700
-1.48575990,3.96161400,4.73363700
-1.48569590,3.16806100,3.15575800
-1.48563190,2.37758400,1.57787900
-1.48556790,0.79047730,0.78740150
-1.48550390,-0.79047730,-1.57787900
-1.48543990,-2.37758400,-3.15575800
-1.48537590,-4.75516700,-3.94315900
-1.48531190,-4.75516700,-5.52103800
-1.48524790,-7.13275100,-6.31151500
-1.48518390,-7.13275100,-7.10199300
-1.48511990,-7.13275100,-7.10199300
-1.48505590,-7.13275100,-7.10199300
-1.48499190,-6.33919800,-7.10199300
-1.48492790,-5.54872000,-5.52103800
-1.48486390,-3.96161400,-3.94315900
-1.48479990,-3.16806100,-3.15575800
-1.48473590,-1.58403000,-0.78740150
-1.48467190,0.79047730,0.78740150
-1.48460790,2.37758400,2.36528000
-1.48454390,3.96161400,4.73363700
-1.48447990,5.54872000,6.31151500
-1.48441590,7.92630300,7.10199300
-1.48435190,7.92630300,7.88939400
-1.48428790,9.51033400,9.46727400
-1.48422390,8.71678100,9.46727400
-1.48415990,7.92630300,8.67987200
-1.48409590,7.13275100,7.88939400
-1.48403190,5.54872000,6.31151500
-1.48396790,3.96161400,4.73363700
-1.48390390,2.37758400,2.36528000
-1.48383990,0.79047730,0.78740150
-1.48377590,-1.58403000,-1.57787900
-1.48371190,-3.16806100,-3.15575800
-1.48364790,-4.75516700,-4.73363700
-1.48358390,-6.33919800,-7.10199300
-1.48351990,-7.92630300,-7.88939400
-1.48345590,-8.71678100,-8.67987200
-1.48339190,-8.71678100,-8.67987200
-1.48332790,-8.71678100,-8.67987200
-1.48326390,-7.92630300,-7.88939400
-1.48319990,-7.13275100,-7.10199300
-1.48313590,-5.54872000,-4.73363700
-1.48307190,-3.96161400,-3.15575800
-1.48300790,-1.58403000,-1.57787900
-1.48294390,0.00000000,0.78740150
-1.48287990,2.37758400,3.15575800
-1.48281590,3.96161400,3.94315900
-1.48275190,5.54872000,5.52103800
-1.48268790,6.33919800,7.10199300
-1.48262390,7.92630300,7.88939400
-1.48255990,7.92630300,7.88939400
-1.48249590,7.92630300,7.88939400
-1.48243190,7.13275100,7.10199300
-1.48236790,6.33919800,6.31151500
-1.48230390,4.75516700,4.73363700
-1.48223990,3.16806100,3.15575800
-1.48217590,0.79047730,1.57787900
-1.48211190,0.00000000,-0.78740150
-1.48204790,-2.37758400,-2.36528000
-1.48198390,-4.75516700,-3.94315900
-1.48191990,-5.54872000,-5.52103800
-1.48185590,-7.13275100,-7.10199300
-1.48179190,-7.92630300,-7.10199300
-1.48172790,-7.92630300,-7.88939400
-1.48166390,-7.92630300,-7.10199300
-1.48159990,-6.33919800,-7.10199300
-1.48153590,-5.54872000,-6.31151500
-1.48147190,-3.96161400,-4.73363700
-1.48140790,-2.37758400,-2.36528000
-1.48134390,-0.79047730,0.00000000
-1.48127990,1.58403000,1.57787900
-1.48121590,3.16806100,3.94315900
-1.48115190,4.75516700,5.52103800
-1.48108790,6.33919800,7.10199300
-1.48102390,7.13275100,7.88939400
-1.48095990,7.92630300,8.67987200
-1.48089590,7.92630300,7.10199300
-1.48083190,7.92630300,7.88939400
-1.48076790,7.13275100,6.31151500
-1.48070390,5.54872000,5.52103800
-1.48063990,3.96161400,3.15575800
-1.48057590,2.37758400,2.36528000
-1.48051190,0.00000000,0.00000000
-1.48044790,-1.58403000,-2.36528000
-1.48038390,-3.96161400,-3.94315900
-1.48031990,-5.54872000,-5.52103800
-1.48025590,-7.92630300,-7.88939400
-1.48019190,-8.71678100,-8.67987200
-1.48012790,-9.51033400,-8.67987200
-1.48006390,-8.71678100,-9.46727400
-1.47999990,-8.71678100,-8.67987200
-1.47993590,-7.92630300,-7.88939400
-1.47987190,-7.13275100,-6.31151500
-1.47980790,-4.75516700,-4.73363700
-1.47974390,-3.16806100,-3.15575800
-1.47967990,-0.79047730,-0.78740150
-1.47961590,1.58403000,1.57787900
-1.47955190,3.16806100,3.15575800
-1.47948790,5.54872000,5.52103800
-1.47942390,7.13275100,7.10199300
-1.47935990,7.92630300,8.67987200
-1.47929590,8.71678100,9.46727400
-1.47923190,9.51033400,9.46727400
-1.47916790,8.71678100,9.46727400
-1.47910390,7.92630300,8.67987200
-1.47903990,7.13275100,7.10199300
-1.47897590,5.54872000,5.52103800
-1.47891190,3.16806100,3.15575800
-1.47884790,1.58403000,0.78740150
-1.47878390,-0.79047730,-0.78740150
-1.47871990,-3.16806100,-3.15575800
-1.47865590,-5.54872000,-4.73363700
-1.47859190,-7.13275100,-7.10199300
-1.47852790,-7.92630300,-8.67987200
-1.47846390,-8.71678100,-9.46727400
-1.47839990,-9.51033400,-9.46727400
-1.47833590,-8.71678100,-9.46727400
-1.47827190,-8.71678100,-8.67987200
-1.47820790,-7.13275100,-7.10199300
-1.47814390,-6.33919800,-6.31151500
-1.47807990,-4.75516700,-3.94315900
-1.47801590,-2.37758400,-1.57787900
-1.47795190,0.00000000,0.78740150
-1.47788790,2.37758400,2.36528000
-1.47782390,3.96161400,4.73363700
-1.47775990,6.33919800,6.31151500
-1.47769590,7.13275100,7.10199300
-1.47763190,7.92630300,8.67987200
-1.47756790,8.71678100,8.67987200
-1.47750390,8.71678100,8.67987200
-1.47743990,7.92630300,7.88939400
-1.47737590,7.13275100,6.31151500
-1.47731190,5.54872000,5.52103800
-1.47724790,3.96161400,3.94315900
-1.47718390,1.58403000,1.57787900
-1.47711990,-0.79047730,-0.78740150
-1.47705590,-2.37758400,-3.15575800
-1.47699190,-4.75516700,-3.94315900
-1.47692790,-5.54872000,-5.52103800
-1.47686390,-7.92630300,-7.10199300
-1.47679990,-7.92630300,-7.88939400
-1.47673590,-8.71678100,-7.88939400
-1.47667190,-7.92630300,-7.88939400
-1.47660790,-7.13275100,-7.10199300
-1.47654390,-6.33919800,-6.31151500
-1.47647990,-4.75516700,-4.73363700
-1.47641590,-3.16806100,-2.36528000
-1.47635190,-0.79047730,-0.78740150
-1.47628790,0.79047730,1.57787900
-1.47622390,3.16806100,3.15575800
-1.47615990,4.75516700,5.52103800
-1.47609590,6.33919800,6.31151500
-1.47603190,7.92630300,7.88939400
-1.47596790,7.92630300,8.67987200
-1.47590390,8.71678100,8.67987200
-1.47583990,8.71678100,8.67987200
-1.47577590,7.13275100,7.10199300
-1.47571190,6.33919800,6.31151500
-1.47564790,4.75516700,4.73363700
-1.47558390,2.37758400,2.36528000
-1.47551990,0.79047730,0.78740150
-1.47545590,-1.58403000,-1.57787900
-1.47539190,-3.16806100,-3.94315900
-1.47532790,-5.54872000,-5.52103800
-1.47526390,-7.13275100,-7.10199300
-1.47519990,-8.71678100,-8.67987200
-1.47513590,-8.71678100,-8.67987200
-1.47507190,-9.51033400,-9.46727400
-1.47500790,-8.71678100,-9.46727400
-1.47494390,-8.71678100,-7.88939400
-1.47487990,-7.13275100,-7.10199300
-1.47481590,-5.54872000,-5.52103800
-1.47475190,-3.96161400,-3.15575800
-1.47468790,-1.58403000,-1.57787900
-1.47462390,0.79047730,1.57787900
-1.47455990,3.16806100,3.15575800
-1.47449590,4.75516700,5.52103800
-1.47443190,7.13275100,7.10199300
-1.47436790,7.92630300,7.88939400
-1.47430390,8.71678100,8.67987200
-1.47423990,9.51033400,8.67987200
-1.47417590,9.51033400,8.67987200
-1.47411190,8.71678100,8.67987200
-1.47404790,7.92630300,7.10199300
-1.47398390,5.54872000,5.52103800
-1.47391990,3.96161400,3.94315900
-1.47385590,1.58403000,2.36528000
-1.47379190,-0.79047730,0.00000000
-1.47372790,-2.37758400,-2.36528000
-1.47366390,-4.75516700,-4.73363700
-1.47359990,-6.33919800,-6.31151500
-1.47353590,-7.92630300,-7.88939400
-1.47347190,-8.71678100,-8.67987200
-1.47340790,-9.51033400,-9.46727400
-1.47334390,-9.51033400,-9.46727400
-1.47327990,-8.71678100,-8.67987200
-1.47321590,-7.92630300,-7.88939400
-1.47315190,-6.33919800,-6.31151500
-1.47308790,-3.96161400,-3.94315900
-1.47302390,-1.58403000,-2.36528000
-1.47295990,0.00000000,0.00000000
-1.47289590,2.37758400,2.36528000
-1.47283190,3.96161400,3.94315900
-1.47276790,5.54872000,6.31151500
-1.47270390,7.13275100,7.88939400
-1.47263990,7.92630300,8.67987200
-1.47257590,8.71678100,8.67987200
-1.47251190,8.71678100,8.67987200
-1.47244790,7.92630300,8.67987200
-1.47238390,7.13275100,7.10199300
-1.47231990,5.54872000,5.52103800
-1.47225590,3.96161400,3.15575800
-1.47219190,1.58403000,1.57787900
-1.47212790,0.00000000,0.00000000
-1.47206390,-2.37758400,-2.36528000
-1.47199990,-3.96161400,-4.73363700
-1.47193590,-6.33919800,-6.31151500
-1.47187190,-7.13275100,-7.88939400
-1.47180790,-8.71678100,-8.67987200
-1.47174390,-8.71678100,-9.46727400
-1.47167990,-8.71678100,-8.67987200
-1.47161590,-7.92630300,-7.88939400
-1.47155190,-7.13275100,-7.10199300
-1.47148790,-5.54872000,-4.73363700
-1.47142390,-3.96161400,-3.94315900
-1.47135990,-1.58403000,-1.57787900
-1.47129590,0.79047730,0.78740150
-1.47123190,2.37758400,2.36528000
-1.47116790,4.75516700,4.73363700
-1.47110390,6.33919800,6.31151500
-1.47103990,7.92630300,7.88939400
-1.47097590,8.71678100,8.67987200
-1.47091190,9.51033400,9.46727400
-1.47084790,8.71678100,9.46727400
-1.47078390,7.92630300,8.67987200
-1.47071990,7.13275100,7.88939400
-1.47065590,5.54872000,5.52103800
-1.47059190,3.96161400,3.94315900
-1.47052790,1.58403000,1.57787900
-1.47046390,0.00000000,-0.78740150
-1.47039990,-3.16806100,-3.15575800
-1.47033590,-4.75516700,-4.73363700
-1.47027190,-6.33919800,-7.10199300
-1.47020790,-7.13275100,-7.88939400
-1.47014390,-8.71678100,-8.67987200
-1.47007990,-9.51033400,-9.46727400
-1.47001590,-9.51033400,-9.46727400
-1.46995190,-8.71678100,-8.67987200
-1.46988790,-7.92630300,-7.88939400
-1.46982390,-6.33919800,-6.31151500
-1.46975990,-4.75516700,-3.94315900
-1.46969590,-2.37758400,-2.36528000
-1.46963190,0.00000000,0.00000000
-1.46956790,2.37758400,2.36528000
-1.46950390,4.75516700,4.73363700
-1.46943990,5.54872000,6.31151500
-1.46937590,7.13275100,7.88939400
-1.46931190,8.71678100,8.67987200
-1.46924790,8.71678100,8.67987200
-1.46918390,8.71678100,9.46727400
-1.46911990,8.71678100,9.46727400
-1.46905590,7.13275100,8.67987200
-1.46899190,6.33919800,6.31151500
-1.46892790,4.75516700,4.73363700
-1.46886390,2.37758400,2.36528000
-1.46879990,0.00000000,-0.78740150
-1.46873590,-2.37758400,-3.15575800
-1.46867190,-4.75516700,-4.73363700
-1.46860790,-6.33919800,-6.31151500
-1.46854390,-7.92630300,-7.88939400
-1.46847990,-9.51033400,-8.67987200
-1.46841590,-9.51033400,-9.46727400
-1.46835190,-9.51033400,-10.25775000
-1.46828790,-8.71678100,-8.67987200
-1.46822390,-7.92630300,-7.88939400
-1.46815990,-6.33919800,-6.31151500
-1.46809590,-4.75516700,-4.73363700
-1.46803190,-2.37758400,-2.36528000
-1.46796790,0.00000000,0.00000000
-1.46790390,1.58403000,2.36528000
-1.46783990,3.96161400,4.73363700
-1.46777590,5.54872000,6.31151500
-1.46771190,7.13275100,7.88939400
-1.46764790,8.71678100,8.67987200
-1.46758390,9.51033400,9.46727400
-1.46751990,8.71678100,8.67987200
-1.46745590,8.71678100,8.67987200
-1.46739190,7.92630300,7.88939400
-1.46732790,6.33919800,6.31151500
-1.46726390,4.75516700,4.73363700
-1.46719990,2.37758400,2.36528000
-1.46713590,0.00000000,-0.78740150
-1.46707190,-2.37758400,-2.36528000
-1.46700790,-3.96161400,-3.94315900
-1.46694390,-5.54872000,-6.31151500
-1.46687990,-7.13275100,-7.88939400
-1.46681590,-7.92630300,-8.67987200
-1.46675190,-8.71678100,-8.67987200
-1.46668790,-8.71678100,-7.88939400
-1.46662390,-8.71678100,-7.88939400
-1.46655990,-7.13275100,-7.10199300
-1.46649590,-6.33919800,-5.52103800
-1.46643190,-3.96161400,-3.94315900
-1.46636790,-2.37758400,-2.36528000
-1.46630390,0.00000000,0.00000000
-1.46623990,2.37758400,2.36528000
-1.46617590,3.96161400,3.94315900
-1.46611190,5.54872000,6.31151500
-1.46604790,7.13275100,7.88939400
-1.46598390,7.92630300,8.67987200
-1.46591990,8.71678100,9.46727400
-1.46585590,8.71678100,8.67987200
-1.46579190,8.71678100,7.88939400
-1.46572790,7.13275100,7.10199300
-1.46566390,6.33919800,6.31151500
-1.46559990,3.96161400,4.73363700
-1.46553590,2.37758400,2.36528000
-1.46547190,0.00000000,0.00000000
-1.46540790,-2.37758400,-2.36528000
-1.46534390,-4.75516700,-3.94315900
-1.46527990,-5.54872000,-6.31151500
-1.46521590,-7.92630300,-7.88939400
-1.46515190,-8.71678100,-8.67987200
-1.46508790,-8.71678100,-9.46727400
-1.46502390,-8.71678100,-9.46727400
-1.46495990,-8.71678100,-8.67987200
-1.46489590,-7.92630300,-7.88939400
-1.46483190,-6.33919800,-6.31151500
-1.46476790,-3.96161400,-4.73363700
-1.46470390,-2.37758400,-2.36528000
-1.46463990,0.00000000,0.78740150
-1.46457590,2.37758400,2.36528000
-1.46451190,3.96161400,4.73363700
-1.46444790,6.33919800,5.52103800
-1.46438390,7.13275100,7.88939400
-1.46431990,8.71678100,8.67987200
-1.46425590,8.71678100,8.67987200
-1.46419190,8.71678100,8.67987200
-1.46412790,7.92630300,8.67987200
-1.46406390,7.13275100,6.31151500
-1.46399990,5.54872000,5.52103800
-1.46393590,3.96161400,3.15575800
-1.46387190,2.37758400,1.57787900
-1.46380790,0.00000000,-0.78740150
-1.46374390,-2.37758400,-2.36528000
-1.46367990,-3.96161400,-4.73363700
-1.46361590,-6.33919800,-6.31151500
-1.46355190,-7.92630300,-7.88939400
-1.46348790,-8.71678100,-8.67987200
-1.46342390,-8.71678100,-9.46727400
-1.46335990,-8.71678100,-8.67987200
-1.46329590,-8.71678100,-8.67987200
-1.46323190,-7.92630300,-7.88939400
-1.46316790,-6.33919800,-6.31151500
-1.46310390,-3.96161400,-4.73363700
-1.46303990,-2.37758400,-2.36528000
-1.46297590,0.00000000,0.00000000
-1.46291190,2.37758400,2.36528000
-1.46284790,3.96161400,3.94315900
-1.46278390,6.33919800,6.31151500
-1.46271990,7.13275100,7.88939400
-1.46265590,8.71678100,8.67987200
-1.46259190,8.71678100,9.46727400
-1.46252790,8.71678100,9.46727400
-1.46246390,8.71678100,8.67987200
-1.46239990,7.13275100,7.88939400
-1.46233590,5.54872000,6.31151500
-1.46227190,3.96161400,4.73363700
-1.46220790,2.37758400,2.36528000
-1.46214390,0.00000000,0.00000000
-1.46207990,-2.37758400,-2.36528000
-1.46201590,-3.96161400,-4.73363700
-1.46195190,-6.33919800,-6.31151500
-1.46188790,-7.92630300,-7.88939400
-1.46182390,-8.71678100,-8.67987200
-1.46175990,-9.51033400,-9.46727400
-1.46169590,-9.51033400,-9.46727400
-1.46163190,-8.71678100,-8.67987200
-1.46156790,-7.92630300,-7.88939400
-1.46150390,-6.33919800,-6.31151500
-1.46143990,-4.75516700,-4.73363700
-1.46137590,-2.37758400,-2.36528000
